bgg_id,boardgame_name,year_published,min_players,max_players,play_time,min_age,users_rated,rating_average,bgg_rank,complexity_average,owned_users
18690.0,Urban War,2005.0,2,2,60,12,35,7.1,11961,2.73,59.0
149814.0,Guild Stack,2013.0,2,4,60,12,35,7.02,11962,3.0,50.0
186501.0,Super PACS,2016.0,2,4,60,14,46,7.14,11963,1.5,114.0
29138.0,Katamino Duo,2013.0,1,2,10,3,64,6.31,11964,1.25,147.0
109215.0,Gunship: First Strike!,2013.0,2,4,30,13,243,5.9,11965,2.42,930.0
153486.0,Age of Assassins,2013.0,3,4,30,10,43,6.66,11966,2.0,65.0
186265.0,Minecraft Card Game?,2015.0,2,4,45,8,935,5.7,11967,1.21,2674.0
6448.0,Murder Mystery Party: A Taste for Wine and Murder,1997.0,6,8,180,16,36,7.02,11968,0.0,235.0
140995.0,Colonial Space Wars: New Horizons,2013.0,2,4,30,7,39,7.81,11969,2.4,76.0
286021.0,Free Market: NYC,2020.0,2,5,180,12,36,8.03,11970,3.5,91.0
11983.0,Fab Fib,2004.0,3,10,30,10,161,5.88,11971,1.2,279.0
280143.0,Volcanic Isle,2019.0,2,4,60,13,53,6.41,11972,2.0,122.0
128855.0,Pyramidion,2012.0,2,4,60,10,143,5.95,11973,2.6,325.0
36674.0,Albion 20,2008.0,2,2,50,0,31,7.23,11974,2.0,108.0
17464.0,Blood of Noble Men: The Alamo,2006.0,2,2,120,12,53,6.49,11975,2.33,138.0
143403.0,Petits meurtres & faits divers: au tribunal,2013.0,4,7,45,14,33,7.02,11976,1.0,92.0
197.0,HellRail: Second Perdition,1999.0,3,4,75,13,97,6.08,11977,2.0,152.0
167787.0,Die die DIE,2017.0,2,5,35,8,37,7.18,11978,1.0,63.0
269145.0,M?,2019.0,1,5,35,10,89,5.93,11979,2.0,106.0
16332.0,The Battle of Tanga 1914,2015.0,1,2,360,12,44,6.79,11980,2.67,192.0
7095.0,Call My Bluff,1965.0,2,6,60,10,32,7.13,11981,0.0,42.0
276.0,La Guerre de l'Empereur,1997.0,2,7,240,12,68,6.47,11982,3.42,226.0
111387.0,Star Trek HeroClix: Tactics,2012.0,2,2,60,14,108,6.22,11983,2.33,336.0
7578.0,Word-Whiz,1996.0,2,4,30,10,50,6.58,11984,1.18,106.0
34195.0,Kawaguchi's Gamble: Edson's Ridge - The Battle for Guadalcanal,2015.0,2,2,150,0,52,6.7,11985,3.5,355.0
23707.0,Venus Needs Men,2006.0,2,6,90,12,98,6.13,11986,1.88,157.0
191135.0,Vivarium,2017.0,2,5,150,14,97,6.94,11987,3.88,252.0
133421.0,Bankraub,2013.0,3,5,90,12,64,6.38,11988,1.6,159.0
4650.0,Across the Board,1975.0,3,7,60,0,39,6.73,11989,1.83,94.0
173336.0,Million Club,2016.0,2,6,90,10,127,6.09,11990,2.5,197.0
1028.0,Kraut & Rüben,1998.0,3,5,30,8,113,5.97,11991,1.18,228.0
163908.0,This House Is Haunted,2014.0,4,8,60,0,34,7.55,11992,2.0,128.0
16439.0,Loot,1993.0,2,8,0,6,72,6.19,11993,1.0,197.0
12352.0,Kineti-Go Magnetic Shuffleboard,2004.0,2,2,20,6,48,6.72,11994,1.33,39.0
148330.0,Burning Rome,2018.0,2,4,30,14,49,6.81,11995,1.67,195.0
2436.0,"Murder, She Wrote",1985.0,4,6,60,10,94,6.07,11996,2.17,345.0
2716.0,Suzerain,1993.0,2,6,60,12,116,5.99,11997,2.42,359.0
266592.0,TacTiki,2021.0,2,2,30,12,31,8.52,11998,1.29,23.0
58565.0,Panic Tower!,2009.0,2,8,20,8,160,5.95,11999,1.0,227.0
8161.0,Fall of Berlin,1998.0,1,2,20,12,41,6.85,12000,1.86,131.0
40238.0,Order Up,2009.0,2,4,30,6,129,6.0,12001,1.22,267.0
260980.0,Power On!,2018.0,2,4,50,6,44,6.63,12002,1.0,76.0
25569.0,Spicy Farkel,2006.0,2,6,15,8,88,6.15,12003,1.0,199.0
7754.0,Smithereens: The End of World War II in Europe,1993.0,1,3,360,12,55,6.5,12004,2.78,245.0
176071.0,Sitting Ducks Deluxe,2015.0,3,6,20,10,72,6.22,12005,1.0,163.0
9932.0,Champs de bataille: Soissons 486 et Poitiers 732,1996.0,2,2,60,12,47,6.65,12006,2.4,221.0
104769.0,Jungle Speed Electronique,2011.0,3,8,15,7,91,6.07,12007,0.0,269.0
205478.0,Covenant,2016.0,3,5,45,10,62,6.49,12008,0.0,119.0
132773.0,Ovni,2013.0,3,4,60,14,43,6.95,12009,2.67,105.0
166019.0,Mafia: Vendetta,2012.0,7,17,20,10,107,6.11,12010,1.75,578.0
98960.0,Rogue Agent,2013.0,2,4,90,12,230,5.82,12011,2.29,889.0
12129.0,Giant Monster Rampage,2002.0,2,2,60,12,31,7.44,12012,2.0,78.0
8461.0,First Team: Vietnam,1986.0,1,1,120,12,67,6.29,12013,3.09,325.0
38866.0,Im Wald da sind die Räuber,2008.0,2,4,60,10,99,6.01,12014,1.89,196.0
261370.0,Sarah's Vision,2019.0,1,4,90,14,72,6.27,12015,3.0,126.0
292130.0,Dolina królików,2019.0,2,4,60,6,34,7.64,12016,2.29,57.0
35040.0,Elemental Rift,2008.0,2,4,30,9,72,6.26,12017,2.2,123.0
89319.0,Gardens of Mars,2011.0,2,5,90,13,39,7.32,12018,1.75,65.0
6978.0,Neutron,1978.0,2,2,10,0,55,6.49,12019,2.11,70.0
301085.0,Rebis,2020.0,1,4,30,0,33,7.12,12020,1.75,438.0
182410.0,The First Crusade,2016.0,1,1,0,0,34,7.12,12021,2.5,184.0
137968.0,Schmovie,2013.0,3,99,35,13,111,6.13,12022,1.0,307.0
235361.0,Albedo,2017.0,2,4,45,14,47,6.71,12023,3.0,92.0
234274.0,Wing It: The Game of Extreme Storytelling,2017.0,4,7,90,12,55,6.99,12024,1.67,175.0
272598.0,Furry Foodies,2019.0,2,4,20,8,45,7.4,12025,1.2,119.0
191681.0,Lagoonies,2016.0,2,4,20,5,92,6.3,12026,1.0,190.0
46369.0,Old Town: Solo,2007.0,1,1,10,10,73,6.21,12027,2.4,257.0
170867.0,Battle of Durak,2014.0,2,4,15,8,62,6.51,12028,1.0,193.0
3229.0,"The Game of Medici: Arms, Loves and Betrayals in XVth Century Europe",1982.0,4,6,180,13,53,6.68,12029,2.6,131.0
220630.0,Boufbowl,2018.0,2,2,45,10,50,6.92,12030,2.33,164.0
2307.0,Greyhawk Adventures: Wars,1991.0,2,6,180,12,218,5.87,12031,2.33,494.0
312372.0,Pandoria Merchants,2020.0,1,4,90,8,39,6.96,12032,2.5,159.0
209774.0,100 Swords: The Silver Queen's Dungeon,2017.0,1,2,0,13,33,7.36,12033,1.5,201.0
7367.0,More Backpacks and Blisters,1994.0,2,6,60,10,56,6.4,12034,1.29,137.0
39382.0,18EZ,2009.0,2,6,60,0,84,6.09,12035,3.08,92.0
267359.0,Match Up! Food,2018.0,1,10,45,10,53,6.49,12036,1.33,139.0
223573.0,Supervillain: This Galaxy Is Mine!,2018.0,2,4,60,12,76,6.26,12037,1.67,292.0
69587.0,Get Nuts,2011.0,3,6,45,8,212,5.79,12038,1.67,334.0
39708.0,Roliça et Vimeiro 1808,2008.0,2,0,0,0,30,7.57,12039,2.57,72.0
200593.0,Quest Stories,2016.0,3,5,45,8,53,6.64,12040,1.0,120.0
230081.0,Pizza Master,2017.0,2,5,60,8,47,7.41,12041,2.2,54.0
130603.0,Start 11!  The Board Game,2012.0,2,4,30,8,72,6.22,12042,1.22,148.0
178154.0,One Hit Kill,2015.0,2,3,15,8,123,6.05,12043,1.29,322.0
255618.0,dude,2018.0,3,6,5,13,353,5.7,12044,1.0,724.0
13094.0,Category Game,1994.0,2,8,30,14,48,6.73,12045,1.4,108.0
249166.0,Zoned Out,2020.0,2,4,45,0,38,7.02,12046,2.0,148.0
195842.0,Kampf gegen das Bünzlitum,2016.0,3,10,30,18,50,6.97,12047,1.0,84.0
312259.0,Rollway Station,2020.0,1,1,45,0,33,7.25,12048,2.5,46.0
184797.0,Dark Frontier,2015.0,1,4,45,13,42,6.96,12049,2.33,109.0
14514.0,Metric Mile,1986.0,1,10,0,10,34,7.35,12050,2.0,62.0
77200.0,All Time Championship Soccer,2010.0,1,32,15,8,35,7.49,12051,2.47,55.0
25994.0,Sealords: The Vietnam War in the Mekong Delta,2007.0,2,2,180,12,41,7.07,12052,2.89,272.0
4349.0,Jutland: Duel of the Dreadnoughts,1991.0,2,4,60,12,74,6.45,12053,2.25,367.0
223286.0,Bullets and Teeth,2017.0,3,5,30,13,83,6.43,12054,1.0,223.0
17939.0,18US,2005.0,2,6,240,14,36,6.92,12055,4.75,95.0
109070.0,Eden: Survive the Apocalypse,2009.0,0,2,60,10,35,7.84,12056,3.0,76.0
255962.0,No Swap No Pay,2019.0,3,5,30,8,55,6.55,12057,1.0,61.0
27373.0,Guillotine,1987.0,2,4,90,10,63,6.38,12058,0.0,144.0
301011.0,Starlink,2020.0,3,6,0,8,47,6.71,12059,1.0,130.0
224662.0,Sushi War: All You Can Hit!,2017.0,2,5,45,7,113,6.67,12060,1.5,133.0
10140.0,The Scrambled States of America: Deluxe Edition,2002.0,2,4,20,8,245,5.83,12061,1.2,950.0
64142.0,"Lilliburlero: The Battle of the Boyne, July 1690",2013.0,2,2,180,14,30,7.19,12062,3.0,223.0
11160.0,Think: Memo Crime,1997.0,2,6,90,16,98,6.07,12063,1.82,257.0
29447.0,Guerra a Muerte,2008.0,2,2,360,12,58,6.41,12064,2.88,326.0
214970.0,ORE-SOME,2017.0,2,4,60,8,95,6.25,12065,2.0,197.0
182135.0,iKNOW: Amazing Earth,2014.0,2,4,30,15,37,6.81,12066,0.0,89.0
35813.0,The Garlic Vampires,2008.0,2,4,20,5,43,6.51,12067,1.5,81.0
41757.0,Opus-Dei: Existence After Religion,2008.0,2,6,45,16,139,6.08,12068,1.55,307.0
695.0,Fibonacci,1992.0,2,2,30,0,62,6.3,12069,1.83,123.0
175689.0,Trenton 1776,2015.0,2,2,120,10,40,6.84,12070,1.8,197.0
118537.0,Fortress Sevastopol,2017.0,2,2,120,12,33,8.2,12071,2.5,103.0
18084.0,Anno Domini: Schweiz,1998.0,2,8,30,10,48,6.51,12072,1.0,125.0
707.0,When Tigers Fight,1994.0,2,2,300,14,88,6.2,12073,3.0,436.0
18785.0,Miscellaneous Game Magazine,0.0,0,0,0,0,30,7.04,12074,2.67,260.0
86006.0,Hinkel & Stein,2010.0,2,4,60,8,48,6.59,12075,1.33,56.0
130725.0,Jackal & High,2012.0,2,5,20,8,155,5.94,12076,1.16,196.0
83907.0,Assist,2011.0,3,7,15,6,72,6.69,12077,1.13,100.0
2713.0,James Clavell's Noble House,1981.0,2,5,180,12,63,6.44,12078,2.71,211.0
228601.0,The Gate of R'lyeh,2018.0,4,8,60,12,32,7.14,12079,2.0,101.0
76352.0,Bid Euchre,0.0,4,4,30,10,31,7.2,12080,1.67,29.0
158487.0,Dragon Tides,2015.0,1,5,60,13,77,6.29,12081,2.25,310.0
237715.0,Castle Climbing Frog,2017.0,2,4,20,5,46,6.78,12082,1.5,89.0
104353.0,Savage Streets,2011.0,1,2,120,12,56,6.31,12083,1.7,309.0
121322.0,Knights of Ten,2012.0,2,4,30,8,55,7.06,12084,1.44,101.0
33812.0,Island Trader,2008.0,1,2,30,0,66,6.27,12085,1.73,125.0
145027.0,Pentos,2013.0,2,5,30,7,177,5.8,12086,1.6,307.0
32031.0,Art of War,2007.0,2,6,90,0,52,7.21,12087,2.71,112.0
8544.0,Battle for China,1999.0,2,3,360,12,35,7.1,12088,2.88,231.0
175221.0,Orphan Black: The Card Game,2015.0,3,6,30,12,80,6.18,12089,2.0,306.0
8101.0,Team Yankee,1987.0,2,2,360,12,131,6.07,12090,1.91,437.0
76920.0,Orient Bazaar,2010.0,2,4,10,7,64,6.4,12091,1.4,217.0
2201.0,Redemption,1995.0,2,5,30,7,262,6.04,12092,2.61,474.0
21506.0,New Mastermind,2004.0,2,5,30,8,209,5.79,12093,1.88,623.0
10221.0,Over the Top! Four Battles from World War One,1997.0,2,2,120,12,53,6.54,12094,2.14,216.0
1623.0,Space Station Zemo,1998.0,2,5,45,10,54,6.57,12095,2.0,96.0
256640.0,H.D.P.: Hasta Donde Puedas,2016.0,4,30,30,18,84,6.38,12096,1.0,137.0
14012.0,Boing!,1996.0,2,4,5,5,52,6.43,12097,1.0,58.0
228509.0,TravelBattle,2017.0,2,2,60,12,44,7.23,12098,2.0,97.0
129969.0,Schlag den Raab: Das Quiz,2012.0,2,6,60,12,38,6.77,12099,1.75,92.0
220461.0,Bla5t,2016.0,3,5,45,10,31,7.52,12100,1.5,53.0
61319.0,Uppsala: Città d'Italia,2009.0,2,6,20,10,43,6.62,12101,1.5,78.0
193699.0,Konflikt '47,2016.0,2,2,0,12,31,7.86,12102,2.5,109.0
64955.0,Hexenflug,2010.0,2,5,30,8,111,5.97,12103,2.2,241.0
257604.0,Macbeth,2018.0,2,5,45,12,50,6.79,12104,1.67,91.0
121987.0,Crimebox Investigation,2012.0,2,8,30,12,80,6.12,12105,1.75,201.0
182581.0,Super Hazard Quest,2017.0,2,8,60,10,62,6.78,12106,1.5,213.0
56685.0,Insula,2009.0,2,5,60,8,105,6.18,12107,2.5,184.0
229406.0,Colorku,2003.0,1,4,120,8,39,7.35,12108,2.0,131.0
3182.0,Vanished!,1990.0,2,6,20,16,208,5.77,12109,1.52,501.0
25973.0,Kannibohne,2006.0,2,2,45,10,58,6.47,12110,2.0,336.0
293875.0,UNDO: Forbidden Knowledge,2019.0,2,6,90,10,69,6.37,12111,1.0,206.0
244166.0,Sherlock Holmes & Moriarty: Associates,2015.0,1,1,0,10,30,7.24,12112,0.0,319.0
116736.0,Somali Pirates,2012.0,1,2,0,0,35,6.99,12113,3.17,218.0
271270.0,12 Patrols,2019.0,1,1,15,12,65,6.44,12114,2.0,127.0
162022.0,6 nimmt! Schnupperspiel,1994.0,2,4,30,10,34,7.12,12115,0.0,86.0
241964.0,Home on Lagrange,2018.0,2,5,50,14,47,6.77,12116,2.0,121.0
32414.0,Manimals: Europa 1,2007.0,2,6,15,6,41,6.67,12117,1.0,107.0
25866.0,Wizard Junior,2006.0,3,6,20,8,55,6.43,12118,1.33,207.0
277475.0,The Blessed Dark,2019.0,2,4,30,13,39,7.28,12119,1.5,104.0
7830.0,Eagles of the Empire: Borodino,1994.0,1,2,180,12,57,6.43,12120,2.75,225.0
2922.0,Chairs,1999.0,1,99,20,5,769,5.65,12121,1.04,1186.0
287198.0,Ka Pai,2019.0,2,4,15,8,120,6.21,12122,1.5,212.0
244738.0,Anatomy Fluxx,2018.0,2,6,30,8,101,6.17,12123,1.67,442.0
2061.0,A Line in the Sand: The Battle of Iraq,1991.0,2,6,180,10,210,5.96,12124,2.76,602.0
28843.0,300: The Board Game,2007.0,2,4,30,17,178,5.91,12125,1.89,297.0
1252.0,Pyramidis,1988.0,2,4,30,12,156,5.93,12126,1.86,363.0
153120.0,Transylvania: Curses & Traitors,2015.0,3,6,45,12,176,5.92,12127,2.25,481.0
11435.0,Lee Takes Command,1993.0,2,2,300,12,60,6.56,12128,3.0,278.0
1405.0,Adventurer: A Game of Man to Man Brawling in the Far Future,1980.0,2,6,90,12,81,6.19,12129,2.18,238.0
275214.0,Among Thieves,2019.0,3,8,45,14,90,6.17,12130,1.33,443.0
5298.0,Curses!,2001.0,3,6,25,12,575,5.68,12131,1.13,1059.0
9063.0,Brettfußball,1984.0,2,2,45,12,66,6.36,12132,2.0,115.0
234900.0,Frutticola,2020.0,2,4,60,10,38,6.63,12133,2.67,146.0
81588.0,OMEGA,2010.0,2,4,30,8,39,7.08,12134,3.5,41.0
220541.0,Museum Heist,2017.0,2,4,20,8,83,6.2,12135,0.0,216.0
270113.0,Deckscape: Demo,2017.0,1,6,10,12,49,6.48,12136,1.33,91.0
660.0,Riffifi,2000.0,3,5,15,10,97,6.06,12137,1.0,161.0
37997.0,Zombie Cinema,2008.0,3,6,120,12,34,6.76,12138,2.5,88.0
177995.0,"Graveyards, Ghosts & Haunted Houses",2015.0,2,4,30,8,49,6.65,12139,1.0,139.0
308870.0,Plotalot,2020.0,2,5,45,8,30,7.52,12140,2.0,77.0
11601.0,Botts and Balls,2004.0,2,6,45,12,39,6.72,12141,3.0,21.0
264566.0,Card Capture,2018.0,1,1,30,8,36,7.22,12142,1.33,47.0
261160.0,The Fulda Gap: The Battle for the Center,2020.0,1,4,3000,0,37,7.11,12143,3.67,193.0
18588.0,Les Fils de Samarande,2005.0,2,5,60,10,86,6.16,12144,2.0,183.0
293981.0,The Adventure Zone: Bureau of Balance Game,2020.0,2,5,90,12,85,9.19,12145,1.6,254.0
457.0,Jumbo Grand Prix,1998.0,2,5,30,8,132,5.87,12146,1.4,178.0
181005.0,Les taxis de la Marne,2015.0,1,5,30,10,72,6.26,12147,1.0,157.0
317643.0,Kyoto,2020.0,3,6,45,10,33,7.19,12148,1.75,95.0
217201.0,D-Day at Iwo Jima,2018.0,1,2,360,0,52,6.72,12149,4.89,322.0
132452.0,Pink Hijinks,2012.0,2,2,5,14,126,6.01,12150,1.88,354.0
16432.0,Vinegar Joe's War: CBI,2005.0,1,2,240,12,43,6.75,12151,3.38,241.0
446.0,Avalanche,1965.0,2,6,30,8,244,5.72,12152,1.2,472.0
51401.0,Pentalath,2009.0,2,2,20,8,43,6.69,12153,2.0,48.0
147009.0,Zombie Kidz,2013.0,2,4,15,7,175,5.9,12154,1.11,406.0
3036.0,Kung Fu 2100,1980.0,1,2,90,12,81,6.23,12155,1.6,244.0
6672.0,Seven Seas to Victory,1992.0,2,2,120,12,34,7.05,12156,2.83,140.0
201668.0,Cosmic Balance,2016.0,2,5,60,12,37,7.21,12157,2.0,128.0
2721.0,Wembley,1952.0,3,8,60,12,103,6.09,12158,1.25,220.0
153916.0,Sergeants D-Day,2014.0,2,4,90,12,35,7.15,12159,3.17,117.0
5459.0,No Dice,1987.0,2,4,30,8,39,6.77,12160,2.14,74.0
19676.0,Escrete,1982.0,2,4,120,10,33,7.38,12161,1.88,44.0
8180.0,Floriado,2003.0,2,2,20,10,71,6.17,12162,1.67,106.0
7978.0,Mason-Dixon: The Second American Civil War,1995.0,2,2,120,12,62,6.51,12163,3.18,376.0
69687.0,Anzio/Cassino,2010.0,2,2,0,0,62,6.31,12164,1.69,175.0
10589.0,"Bittereinder: The Second Anglo-Boer War, 1899-1902",2000.0,2,2,480,12,69,6.26,12165,2.69,380.0
193428.0,Street Fighter: The Miniatures Game,2020.0,2,6,90,14,89,8.04,12166,2.0,198.0
16169.0,Gettysburg: High Tide of the Confederacy,1982.0,2,8,600,12,33,7.23,12167,3.29,134.0
218923.0,Pitch Deck,2017.0,4,12,60,17,52,6.77,12168,2.0,205.0
218637.0,Dr. Beaker,2017.0,2,4,15,8,104,6.04,12169,1.0,317.0
125549.0,Infinity Dungeon: Peril without End,2012.0,3,8,60,10,84,6.14,12170,1.14,479.0
238510.0,Farkle,0.0,2,8,30,8,66,6.31,12171,1.0,218.0
129031.0,Relic Knights: Darkspace Calamity,2014.0,2,4,60,13,52,6.61,12172,2.5,244.0
73091.0,Momentum,2010.0,2,3,15,10,44,6.7,12173,2.25,41.0
1053.0,Orbit,1993.0,3,6,45,12,67,6.33,12174,2.0,282.0
26869.0,Little Thunder Witch,2006.0,2,4,15,5,60,6.38,12175,1.11,103.0
7735.0,Fatal Alliances II,1994.0,2,5,240,12,48,6.64,12176,3.71,103.0
23605.0,Les Dieux Nomades,1994.0,2,5,300,0,35,7.15,12177,3.67,148.0
88147.0,Adaman,2010.0,1,1,10,0,102,6.0,12178,1.27,58.0
12676.0,Mini Car Wars,1987.0,2,8,0,10,58,6.43,12179,2.0,239.0
1304.0,Credo!: the Game of Dueling Dogmas,1993.0,2,5,60,12,228,5.8,12180,2.35,379.0
256502.0,Whales Destroying The World,2019.0,3,6,20,7,74,6.19,12181,1.25,194.0
272767.0,Batman: The Animated Series - Rogues Gallery,2019.0,3,5,45,12,57,6.56,12182,1.0,192.0
266940.0,Widget Ridge,2019.0,1,2,45,12,42,7.49,12183,2.0,123.0
235628.0,CONEX,2017.0,2,4,20,8,158,5.91,12184,1.0,277.0
27687.0,Star System,2007.0,2,2,30,9,99,6.03,12185,2.08,158.0
297864.0,???????,2013.0,2,16,60,16,73,6.42,12186,1.0,101.0
256700.0,Wonderland Xiii,2018.0,2,4,30,6,48,6.58,12187,2.0,76.0
296498.0,10 Dice,2020.0,2,8,30,10,42,7.03,12188,1.0,76.0
140468.0,You Suck,2013.0,2,6,30,8,128,5.91,12189,1.36,251.0
292339.0,La Casa de Papel Escape Game,2019.0,3,8,90,14,49,6.49,12190,0.0,142.0
6049.0,Czechoslovakia 1938,1993.0,2,2,180,12,80,6.31,12191,2.42,427.0
146152.0,Flash 10,2013.0,2,5,20,8,74,6.15,12192,1.0,125.0
271522.0,L'Auberge des pirates,2018.0,2,8,20,7,35,6.99,12193,1.0,105.0
172837.0,Dead Man's Chest,2015.0,3,8,30,8,205,5.84,12194,1.23,667.0
66695.0,Sumoku,2010.0,1,8,15,9,116,5.97,12195,1.33,371.0
97432.0,The Phoenix Syndicate,2019.0,2,4,90,14,33,7.27,12196,3.33,111.0
11499.0,"Chariot: Tactical Warfare in the ""Biblical"" Age, 3000-500 BC",1975.0,2,2,120,12,58,6.45,12197,2.14,210.0
2531.0,Valley Of The Four Winds,1980.0,2,2,60,12,112,5.97,12198,3.25,317.0
80934.0,Cité,2010.0,3,4,60,10,123,6.1,12199,2.0,281.0
1381.0,Pokémon Master Trainer,1999.0,2,6,45,7,1264,5.84,12200,1.91,2427.0
10261.0,Blitzkrieg 1940,1997.0,2,2,120,12,58,6.58,12201,2.5,348.0
10236.0,Byzantium,1996.0,2,4,180,0,56,6.54,12202,3.1,282.0
116231.0,Wordz,2011.0,3,7,20,10,45,6.62,12203,2.0,101.0
7558.0,Battlegame Book 2: Knights at War,1975.0,2,4,20,7,45,6.64,12204,2.14,98.0
34118.0,Ultimate,2008.0,2,2,15,0,46,6.75,12205,1.85,67.0
130763.0,Storage Wars: The Game,2012.0,2,6,30,8,129,5.93,12206,1.25,281.0
293836.0,Hagakure,2020.0,3,5,25,10,68,6.38,12207,1.25,141.0
20587.0,Nuts!,2005.0,1,8,120,10,39,6.74,12208,3.25,99.0
6919.0,Invasion: Earth,1981.0,2,2,120,12,95,6.07,12209,2.73,336.0
183340.0,Der Schatz der 13 Inseln,2015.0,2,4,20,6,59,6.35,12210,1.75,134.0
164930.0,BANG!: Halo,2014.0,3,7,30,8,123,6.03,12211,1.8,367.0
3485.0,Anno Domini,1995.0,4,4,60,10,145,5.94,12212,1.8,299.0
11993.0,"The Cossacks Are Coming!: The Tannenberg Campaign August and September, 1914 - 2nd Edition",2004.0,1,3,300,16,31,7.34,12213,4.31,136.0
220478.0,BARPIG,2017.0,3,7,60,13,94,6.4,12214,1.5,264.0
282494.0,Ten Suns,2020.0,1,6,45,10,30,7.55,12215,2.0,95.0
60682.0,GiftTRAP Lite,2010.0,3,8,30,5,67,6.21,12216,1.0,292.0
38825.0,Chosin: X Corps Escapes the Trap,2009.0,2,2,240,12,39,6.97,12217,3.67,264.0
5692.0,Flintloque,1995.0,2,2,120,0,45,6.7,12218,2.44,81.0
13919.0,"Shiloh: The Battle for Tennessee, 6-7 April, 1862",1975.0,2,2,120,12,53,6.49,12219,2.44,135.0
2395.0,Thoughtwave,1974.0,2,2,20,8,72,6.23,12220,2.11,150.0
2600.0,Gods,2001.0,2,4,45,12,172,5.84,12221,2.35,296.0
150599.0,Takara Island,2011.0,2,6,45,8,165,5.87,12222,1.63,248.0
190073.0,The Contender: The Game of Presidential Debate,2015.0,3,99,30,11,108,6.21,12223,1.17,291.0
60158.0,Fast Food,2009.0,2,6,15,7,102,6.02,12224,1.0,143.0
240415.0,Desktop HEBOCON Battle Kit,2017.0,2,4,40,6,36,6.81,12225,2.0,51.0
285570.0,Decipher,2020.0,2,4,30,10,43,6.84,12226,1.0,88.0
254498.0,Girl Genius: The Works,2018.0,2,4,30,12,37,6.81,12227,0.0,128.0
86169.0,King's Valley,2006.0,2,2,5,0,43,6.59,12228,1.0,67.0
16323.0,Panzer Korps,1982.0,1,2,120,12,34,7.05,12229,1.83,77.0
231457.0,Bitskrieg,2017.0,2,2,30,6,39,6.7,12230,1.4,117.0
153724.0,Pie Factory,2014.0,2,4,30,10,296,5.7,12231,1.36,850.0
116737.0,Six Day War: 1967,2012.0,1,2,0,0,41,6.97,12232,3.5,221.0
42498.0,Ambagibus,2009.0,1,1,15,0,52,6.54,12233,1.33,76.0
1474.0,Ohio,1998.0,2,5,30,12,111,5.99,12234,1.6,127.0
557.0,Laguna,2000.0,2,4,30,9,146,5.88,12235,2.0,296.0
190047.0,Into the Black: Boarding Party,2018.0,1,4,120,13,43,7.21,12236,3.0,157.0
307369.0,Instacrime: Munford,2020.0,2,6,60,10,59,6.42,12237,2.0,121.0
177477.0,Tavern Fame,2015.0,2,5,30,10,63,6.73,12238,1.0,151.0
255586.0,Micro City,2018.0,1,1,30,10,54,6.44,12239,2.0,165.0
21447.0,Brother against Brother,1997.0,2,2,180,14,34,7.22,12240,2.0,60.0
248737.0,Pacific Rim: Extinction,2018.0,2,6,90,14,37,7.28,12241,1.75,136.0
257994.0,Trappist One,2018.0,2,4,60,12,63,6.45,12242,2.71,94.0
8985.0,The Lord of the Rings Labyrinth,2003.0,2,4,60,9,88,6.08,12243,1.43,229.0
52332.0,Sherlock Deluxe,2009.0,2,5,15,5,50,6.47,12244,1.0,140.0
238834.0,Tolomeo,2017.0,2,5,60,8,37,7.16,12245,1.5,71.0
273814.0,Deliverance,2020.0,1,4,120,13,34,9.25,12246,0.0,9.0
790.0,Terra Turrium,1990.0,2,4,90,12,90,6.08,12247,2.25,318.0
150623.0,Flippin' Fruit,2014.0,2,4,15,8,36,6.89,12248,1.5,73.0
112532.0,Feed the ducks,2011.0,2,4,20,6,37,7.11,12249,1.75,40.0
106969.0,BASKETmind,2012.0,2,2,45,11,36,7.18,12250,2.5,50.0
37612.0,Apples to Apples to Go,2007.0,4,8,30,12,386,5.71,12251,1.08,1015.0
25302.0,Austerlitz 1805: Le choc des cavaleries,1995.0,2,2,240,12,31,7.25,12252,2.83,170.0
245750.0,Sonic the Hedgehog: Battle Racers,2018.0,1,5,60,9,44,7.13,12253,2.0,131.0
6085.0,East & West: The Third Mondial War,1981.0,2,6,360,12,84,6.26,12254,3.33,197.0
163565.0,"Pirates, Ninjas, Robots, & Zombies",2014.0,2,4,25,8,83,6.13,12255,1.0,215.0
5733.0,Star Wars Lightsaber Dueling,1988.0,2,2,20,12,102,5.92,12256,2.0,235.0
124918.0,Raid the Pantry,2012.0,2,4,30,8,48,7.15,12257,1.67,93.0
906.0,Abilene,1983.0,3,6,45,8,142,5.91,12258,1.7,302.0
198778.0,SYNOD,2016.0,2,2,15,0,52,6.45,12259,1.75,238.0
5001.0,Telepaths,1992.0,4,24,60,9,109,6.08,12260,1.33,294.0
123386.0,Baden-Württemberg Catan,2012.0,3,4,60,10,34,7.0,12261,2.0,159.0
11433.0,Operation Spark: the Relief of Leningrad 1943,1997.0,2,2,180,0,38,6.84,12262,3.75,209.0
3067.0,James Clavell's Shogun Card Game,1983.0,3,8,60,10,69,6.22,12263,2.0,122.0
283259.0,Mint Condition,2019.0,2,5,25,10,78,6.17,12264,1.5,167.0
175592.0,The Village Crone,2015.0,1,6,90,13,350,5.75,12265,2.56,1140.0
291855.0,Ecologies,2019.0,1,6,90,12,41,7.75,12266,2.0,99.0
10998.0,Word Jam,2004.0,5,12,20,10,136,5.89,12267,1.35,353.0
3532.0,Damocles Mission,1983.0,1,1,120,10,80,6.35,12268,2.71,322.0
